Model,Scenario,Region,ESP Slug,Unit of entry,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
GCAM,Paris_plus,Taiwan,Primary Energy|Oil|w/o CCS,EJ/yr,2.0220245,1.9987263,2.0044375,2.011749,1.62129609,1.22581436,1.04154696,1.04169121,1.1141625,1.1117834,0.97858397
GCAM,Paris_plus,Taiwan,Primary Energy|Solar,EJ/yr,3.60E-06,8.28E-05,0.002106348,0.007070251,0.053079719,0.15481889,0.277650809,0.405913859,0.476798146,0.521519927,0.543676723
GCAM,Paris_plus,Taiwan,Primary Energy|Wind,EJ/yr,0.000327642,0.00351361,0.010584649,0.019086397,0.053589692,0.100640482,0.133318699,0.137021607,0.130138493,0.133715841,0.137867357
GCAM,Paris_plus,Taiwan,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,0,0,0,0,0.002277806,0.00742858,0.015267527,0.025011241,0.034508832,0.044052122,0.05143347
GCAM,Paris_plus,Taiwan,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,0.0118311,0.0131472,0.01457353,0.016234941,0.038892955,0.042712399,0.033469139,0.022769123,0.01245603,0.005748907,0.001713718
GCAM,Paris_plus,Taiwan,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,0,0,0,0,0.00514745,0.01442079,0.0289875,0.04793895,0.06670791,0.08466561,0.09849137
GCAM,Paris_plus,Taiwan,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,0.333201,0.340766,0.563109,0.67948148,0.5690266,0.37871804,0.23886218,0.15846255,0.061095117,0.017127235,0.005241296
GCAM,Paris_plus,Taiwan,Secondary Energy|Electricity|Gas|w/ CCS,EJ/yr,0,0,0,0,0.0318167,0.08175,0.1463016,0.2225847,0.2814331,0.312625,0.3347994
GCAM,Paris_plus,Taiwan,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,0.1302436,0.2046279,0.373797602,0.477190276,0.544339156,0.582168475,0.492784143,0.330089786,0.23038291,0.110870325,0.056326382
GCAM,Paris_plus,Taiwan,Secondary Energy|Electricity|Geothermal,EJ/yr,0,0,0.003461,0.003460999,0.003460997,0.00346099,0.003460996,0.003457022,0.003461005,0.003460999,0.003460999
GCAM,Paris_plus,Taiwan,Secondary Energy|Electricity|Hydro,EJ/yr,0.0143496,0.0150984,0.0157965,0.0164946,0.0178996,0.0200116,0.0221236,0.0242355,0.0263475,0.0284595,0.0295155
GCAM,Paris_plus,Taiwan,Secondary Energy|Electricity|Nuclear,EJ/yr,0.143918,0.149865,0.1361484,0.12045156,0.12887147,0.17566617,0.22852837,0.28734846,0.34623785,0.3934251,0.4032571
GCAM,Paris_plus,Taiwan,Secondary Energy|Electricity|Oil|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris_plus,Taiwan,Secondary Energy|Electricity|Oil|w/o CCS,EJ/yr,0.0395547,0.0298225,0.02876632,0.0300033,0.027984298,0.019879758,0.010882593,0.003359574,0.001345056,0.000513187,0.000183684
GCAM,Paris_plus,Taiwan,Secondary Energy|Electricity|Solar,EJ/yr,3.60E-06,8.28E-05,0.002106348,0.007070251,0.053079719,0.15481889,0.277650809,0.405913859,0.476798146,0.521519927,0.543676723
GCAM,Paris_plus,Taiwan,Secondary Energy|Electricity|Wind,EJ/yr,0.000327642,0.00351361,0.010584649,0.019086397,0.053589692,0.100640482,0.133318699,0.137021607,0.130138493,0.133715841,0.137867357
GCAM,Paris_plus,Taiwan,Final Energy|Electricity,EJ/yr,0.717320605,0.78636674,1.112302905,1.332878654,1.423988216,1.55300605,1.64451934,1.731185112,1.777068743,1.797799997,1.812952192
GCAM,Paris_plus,Taiwan,Final Energy|Industry,EJ/yr,2.01518799,2.32380962,2.263979198,2.371410459,1.825513886,1.72931237,1.6963088,1.68603582,1.657173528,1.618493989,1.564460263
GCAM,Paris_plus,Taiwan,Final Energy|Residential and Commercial,EJ/yr,0.4516338,0.46112721,0.71791069,0.96833121,1.09005514,1.13993044,1.14753581,1.16218562,1.13673488,1.08629696,1.03641285
GCAM,Paris_plus,Taiwan,Final Energy|Transportation,EJ/yr,0.728120725,0.74857436,0.802244928,0.897900962,0.919524661,0.964918227,1.01626199,1.101235834,1.164409801,1.2029659,1.210523902
GCAM,Paris_plus,Taiwan,Final Energy|Transportation|Electricity,EJ/yr,0.001880965,0.00418053,0.005483035,0.007048684,0.008014296,0.01036688,0.01344119,0.017830472,0.023227025,0.029805058,0.037255254
GCAM,Paris_plus,Taiwan,Final Energy|Transportation|Freight,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris_plus,Taiwan,Final Energy|Transportation|Gases,EJ/yr,0,0,0.014691082,0.04037218,0.083400115,0.147763998,0.196954229,0.256750954,0.309873996,0.355887344,0.402771021
GCAM,Paris_plus,Taiwan,Final Energy|Transportation|Hydrogen,EJ/yr,0,0,2.18E-05,0.000156905,0.000437935,0.000957978,0.001702441,0.002689507,0.003811465,0.005326868,0.006899039
GCAM,Paris_plus,Taiwan,Final Energy|Transportation|Liquids,EJ/yr,0.72623976,0.74439383,0.782049011,0.850323193,0.827672315,0.805829371,0.80416413,0.823964901,0.827497315,0.81194663,0.763598588
GCAM,Paris_plus,Taiwan,Final Energy|Transportation|Passenger,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris_plus,Taiwan,Emissions|CO2,Mt CO2/yr,289.9819047,286.6502665,350.7728999,409.5357524,307.2069805,217.5288251,148.4951209,105.8469146,72.77604462,48.00516517,30.89635476
GCAM,Paris_plus,Taiwan,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,100.5199583,99.92423852,84.71929671,91.29545645,47.0541603,35.67977521,29.59872058,25.94388902,21.98646517,17.90231531,13.88017267
GCAM,Paris_plus,Taiwan,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,9.098352633,8.861776,12.13595585,15.99713697,17.94261338,17.17227289,15.91177375,15.02008185,13.70067559,12.17214043,10.64668914
GCAM,Paris_plus,Taiwan,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,52.19244873,53.4970975,56.96817474,63.21151987,63.81884245,65.59038691,68.02022858,72.54383954,75.55120027,76.82338158,75.80443999
GCAM,Paris_plus,Taiwan,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,114.107535,122.2584692,192.1053577,226.7416272,197.9358041,145.529901,95.53641453,54.34073165,16.85133303,-9.224304195,-20.22562745
GCAM,Paris_plus,Taiwan,Emissions|CO2|Land Use,Mt CO2/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris_plus,Taiwan,Emissions|BC,Mt BC/yr,0.031467093,0.031536956,0.017071876,0.010822635,0.006816319,0.005216861,0.004326996,0.003601299,0.003067169,0.002605426,0.002159169
GCAM,Paris_plus,Taiwan,Emissions|CH4,Mt CH4/yr,0.33868884,0.31829825,0.389132396,0.42319174,0.35913816,0.364752353,0.314446344,0.290527558,0.286899722,0.247550854,0.408640725
GCAM,Paris_plus,Taiwan,Emissions|CO,Mt CO/yr,3.3300785,3.192001279,2.242607635,1.846442556,1.377099601,1.226666091,1.154123456,1.094306528,1.041966801,0.995595632,0.943210078
GCAM,Paris_plus,Taiwan,Emissions|F-Gases,Mt CO2-equiv/yr,7.101514,6.921921684,20.29759726,37.64941132,25.14285116,26.14189531,26.41253562,26.82774029,26.45325097,25.51224536,24.50967384
GCAM,Paris_plus,Taiwan,Emissions|N2O,kt N2O/yr,6.666302,6.605932,7.82822,8.557702,5.565018,4.275045,3.4038,2.896657,2.301475,1.978144,1.754681
GCAM,Paris_plus,Taiwan,Emissions|NOx,Mt NO2/yr,1.054598,1.120021651,0.707184654,0.487404582,0.318758585,0.236293222,0.18816706,0.14886689,0.120731327,0.101321456,0.086799037
GCAM,Paris_plus,Taiwan,Emissions|OC,Mt OC/yr,0.046915713,0.053489281,0.029923186,0.01903087,0.012607348,0.009087535,0.006530097,0.0045819,0.003611253,0.003067314,0.002597392
GCAM,Paris_plus,Taiwan,Emissions|Sulfur,Mt SO2/yr,1.399037,1.488155321,1.075499268,0.729796813,0.407890205,0.239377924,0.155055715,0.105551104,0.068390528,0.05181656,0.043539293
GCAM,Paris_plus,Taiwan,Land Cover|Cropland,million Ha/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris_plus,Taiwan,Land Cover|Forest,million Ha/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris_plus,Taiwan,Land Cover|Pasture,million Ha/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris_plus,Taiwan,Price|Carbon,US$2005/tCO2,0,0,0,12.04529236,69.58135636,90.78530727,121.4728691,157.5138273,195.8566255,235.6028836,270.3382364
GCAM,Paris_plus,Taiwan,Temperature|Global Mean,degrees C,0.771346,0.853134,1.05007,1.27023,1.518,1.73103,1.89871,2.0196,2.1035,2.15877,2.19793
GCAM,Paris_plus,USA,GDP|MER,billion US$2005/yr,12563.9754,13249.7388,16442.562,19954.524,24104.598,29327.622,35215.254,42323.91,50705.478,60495.06,72803.832
GCAM,Paris_plus,USA,Population,million,299.839,321.813,349.743,379.129,407.489,437.264,464.583,489.862,512.211,532.466,554.807
GCAM,Paris_plus,USA,Primary Energy|Biomass|w/ CCS,EJ/yr,0,0,1.2248606,20.0579876,30.08813,36.6787111,37.83412519,41.2806334,43.9963298,44.81602008,45.58044025
GCAM,Paris_plus,USA,Primary Energy|Biomass|w/o CCS,EJ/yr,2.889,2.79882,7.2989894,11.0836124,10.82357,9.4294889,7.25177481,3.7330666,1.8758702,1.32377992,0.88115975
GCAM,Paris_plus,USA,Primary Energy|Coal|w/ CCS,EJ/yr,0,0,0.01959805,1.36823578,3.31244521,5.86635193,9.056872748,11.52175625,13.68043867,15.18259458,16.33907329
GCAM,Paris_plus,USA,Primary Energy|Coal|w/o CCS,EJ/yr,22.6933,20.9226,17.83230195,14.76726422,9.91475479,6.72694807,2.642427252,1.13324375,0.57336133,0.37800542,0.26502671
GCAM,Paris_plus,USA,Primary Energy|Gas|w/ CCS,EJ/yr,0,0,0.092751,1.2327282,3.007966,4.787875,7.0112337,8.427124,9.0944261,9.6300592,10.2842109
GCAM,Paris_plus,USA,Primary Energy|Gas|w/o CCS,EJ/yr,21.3888,22.9697,21.643349,24.0663718,25.321334,29.423525,28.0218663,26.520576,26.1298739,25.4791408,26.7402891
GCAM,Paris_plus,USA,Primary Energy|Geothermal,EJ/yr,0.0604004,0.0632762,0.1776677,0.4701807,0.7410758,0.79475824,0.794769,0.7947595,0.7947597,0.7947596,0.79476
GCAM,Paris_plus,USA,Primary Energy|Hydro,EJ/yr,0.981803,0.945313,0.96406,0.983963,0.998283,1.00702,1.01576,1.02449,1.03323,1.04197,1.04634
GCAM,Paris_plus,USA,Primary Energy|Nuclear,EJ/yr,2.91859,3.0201,3.38495,4.537603,6.106549,7.396476,9.262247,10.744872,11.620435,12.027901,11.899267
GCAM,Paris_plus,USA,Primary Energy|Oil|w/ CCS,EJ/yr,0,0,0,0.213666,0.4508597,0.4598273,0.6247548,0.7579247,0.6843783,0.6830854,0.6133379
GCAM,Paris_plus,USA,Primary Energy|Oil|w/o CCS,EJ/yr,40.61294,35.76514,36.24459,24.948154,20.6811103,15.4824027,16.2479652,18.1369953,19.0277417,19.7563746,18.7056821
GCAM,Paris_plus,USA,Primary Energy|Solar,EJ/yr,0.00403198,0.01416215,0.049349135,0.19151024,0.45476043,0.786790055,1.24870006,1.61495208,1.95528948,2.37572261,3.000982
GCAM,Paris_plus,USA,Primary Energy|Wind,EJ/yr,0.0643712,0.342527,0.576382503,1.356235783,2.445821163,3.84622701,5.43495863,6.28576365,7.0129519,8.0483961,9.805227
GCAM,Paris_plus,USA,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,0,0,0,0.0222609,0.071388,0.1297767,0.2277542,0.3326978,0.43882068,0.5679861,0.6974459
GCAM,Paris_plus,USA,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,0.110634,0.115436,0.1532298,0.16166235,0.14290762,0.08777944,0.049961082,0.025528766,0.01122671,0.004914775,0.00161576
GCAM,Paris_plus,USA,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,0,0,0,0.1363723,0.4029449,0.712959,1.1815421,1.6106825,2.0157907,2.4090913,2.705003
GCAM,Paris_plus,USA,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,7.68047,7.10527,6.52088,5.4082743,3.636277,2.4391479,0.9044147,0.32498243,0.098648582,0.035616303,0.00915637
GCAM,Paris_plus,USA,Secondary Energy|Electricity|Gas|w/ CCS,EJ/yr,0,0,0,0.515837,1.44227,2.425285,3.789497,4.724864,5.20669,5.63914,6.131533
GCAM,Paris_plus,USA,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,2.569423005,3.384560032,3.836630815,3.932876898,3.7400153,3.45473834,2.15424602,1.283055304,0.796310566,0.388775583,0.16471177
GCAM,Paris_plus,USA,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0604004,0.0632762,0.1776677,0.4701807,0.7410758,0.79475824,0.794769,0.7947595,0.7947597,0.7947596,0.79476
GCAM,Paris_plus,USA,Secondary Energy|Electricity|Hydro,EJ/yr,0.981803,0.945313,0.96406,0.983963,0.998283,1.00702,1.01576,1.02449,1.03323,1.04197,1.04634
GCAM,Paris_plus,USA,Secondary Energy|Electricity|Nuclear,EJ/yr,2.91859,3.0201,3.38495,4.537603,6.106549,7.396476,9.262247,10.744872,11.620435,12.027901,11.899267
GCAM,Paris_plus,USA,Secondary Energy|Electricity|Oil|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris_plus,USA,Secondary Energy|Electricity|Oil|w/o CCS,EJ/yr,0.454965,0.144545,0.1250618,0.10718401,0.06993208,0.032565398,0.011108793,0.00237147,0.001035399,0.000439987,0.000161854
GCAM,Paris_plus,USA,Secondary Energy|Electricity|Solar,EJ/yr,0.00403198,0.01416215,0.049349135,0.19151024,0.45476043,0.786790055,1.24870006,1.61495208,1.95528948,2.37572261,3.000982
GCAM,Paris_plus,USA,Secondary Energy|Electricity|Wind,EJ/yr,0.0643712,0.342527,0.576382503,1.356235783,2.445821163,3.84622701,5.43495863,6.28576365,7.0129519,8.0483961,9.805227
GCAM,Paris_plus,USA,Final Energy|Electricity,EJ/yr,13.4465346,13.7235704,14.65461273,17.08272595,20.06412574,23.24168137,26.94997592,30.42970299,33.29298064,36.11903722,39.19149679
GCAM,Paris_plus,USA,Final Energy|Industry,EJ/yr,21.95523438,20.13494905,21.05552179,22.80001952,23.43945973,23.93318422,24.52424107,25.55082944,26.55484184,27.64357794,28.61613737
GCAM,Paris_plus,USA,Final Energy|Residential and Commercial,EJ/yr,20.1173752,20.1365582,21.04296427,23.23868304,25.07142301,26.904913,28.12170312,29.15384043,29.87654672,30.1771924,30.3513079
GCAM,Paris_plus,USA,Final Energy|Transportation,EJ/yr,27.81643782,26.07165009,27.63524458,29.13531422,31.01141742,33.27923118,35.70444263,38.50364874,41.25568614,43.94978157,46.78044858
GCAM,Paris_plus,USA,Final Energy|Transportation|Electricity,EJ/yr,0.026844098,0.027507698,0.051537356,0.119822528,0.212291914,0.353807954,0.55829817,0.83873709,1.21358368,1.69215681,2.25714455
GCAM,Paris_plus,USA,Final Energy|Transportation|Freight,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris_plus,USA,Final Energy|Transportation|Gases,EJ/yr,0.0223528,0.029762,0.418792162,1.231215405,2.222328704,3.675048514,4.875763109,6.01289457,7.26227726,8.54585078,10.03510753
GCAM,Paris_plus,USA,Final Energy|Transportation|Hydrogen,EJ/yr,0,0,0.01393794,0.08963486,0.194734403,0.33562161,0.51756875,0.74235828,0.9865922,1.23817198,1.5063153
GCAM,Paris_plus,USA,Final Energy|Transportation|Liquids,EJ/yr,27.76724092,26.01438039,27.15097712,27.69464143,28.3820624,28.9147531,29.7528126,30.9096588,31.793233,32.473602,32.9818812
GCAM,Paris_plus,USA,Final Energy|Transportation|Passenger,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris_plus,USA,Emissions|CO2,Mt CO2/yr,5488.373891,5674.747072,4273.840899,2916.466428,2018.373247,1236.619221,755.1057994,521.6180537,360.2634448,257.821693,226.6834887
GCAM,Paris_plus,USA,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,735.1081001,669.6945072,495.6401215,527.0035837,535.5118428,543.469967,492.9702276,457.4857313,434.7128801,403.4886794,357.6798917
GCAM,Paris_plus,USA,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,538.2643992,510.0114782,476.4673962,505.6937398,514.0911897,520.4308402,481.2039569,446.0951796,418.7061593,382.0750619,336.5359982
GCAM,Paris_plus,USA,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,2026.170047,1904.589056,2003.66819,2086.6585,2189.705617,2309.325361,2429.854225,2570.954343,2701.845632,2819.821061,2937.151701
GCAM,Paris_plus,USA,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,2478.432846,2329.055899,2145.279774,1771.423182,1169.518984,758.7606602,160.4013691,-157.3545725,-339.3495737,-446.9282708,-527.739879
GCAM,Paris_plus,USA,Emissions|CO2|Land Use,Mt CO2/yr,-428.2166354,158.3663624,-813.01968,-332.2067816,-46.76040941,-85.64407661,-80.38043178,-7.090271837,27.10940945,48.63789905,94.23068714
GCAM,Paris_plus,USA,Emissions|BC,Mt BC/yr,0.419894754,0.387398213,0.184919196,0.129130968,0.10323496,0.088204132,0.087291902,0.088237833,0.08780496,0.087706859,0.086024374
GCAM,Paris_plus,USA,Emissions|CH4,Mt CH4/yr,25.73953856,27.60003115,26.65699808,26.00368071,26.74273471,27.79110988,29.15498314,29.70354468,30.35972469,29.81243686,30.26181391
GCAM,Paris_plus,USA,Emissions|CO,Mt CO/yr,60.86249468,74.80570236,46.38573212,36.47319686,31.76400455,29.21069731,27.85657117,26.91166186,26.19905904,25.56929671,25.11310274
GCAM,Paris_plus,USA,Emissions|F-Gases,Mt CO2-equiv/yr,260.4514855,272.3516007,142.2586711,154.7375663,164.5933291,175.1159736,183.5639692,191.5948292,198.8645029,206.392011,213.7878486
GCAM,Paris_plus,USA,Emissions|N2O,kt N2O/yr,416.2434527,443.468578,325.9244406,309.0421865,293.3159791,286.8489947,282.8368082,287.6493315,293.3982533,299.960328,306.3075667
GCAM,Paris_plus,USA,Emissions|NOx,Mt NO2/yr,17.49665545,17.13374377,8.418430972,6.024406825,4.69360129,3.962446942,3.404324001,3.037976727,2.788739019,2.567012744,2.379826341
GCAM,Paris_plus,USA,Emissions|OC,Mt OC/yr,0.883457804,0.859668974,0.647649439,0.535630086,0.463462562,0.425266634,0.414234431,0.411363959,0.411190327,0.413061402,0.415396704
GCAM,Paris_plus,USA,Emissions|Sulfur,Mt SO2/yr,11.94776575,11.11399838,4.895503471,3.184062575,2.10936983,1.594530062,1.238771187,1.085616287,1.008766611,0.952252474,0.921576633
GCAM,Paris_plus,USA,Land Cover|Cropland,million Ha/yr,176.2969703,161.6472424,160.4947419,172.694777,187.1404277,196.9634057,200.9077445,203.7745098,206.7560466,209.6341903,213.2116485
GCAM,Paris_plus,USA,Land Cover|Forest,million Ha/yr,323.592441,326.348862,331.391846,327.437766,321.4033824,316.7358233,314.9263874,313.2703507,311.1696497,308.9444144,306.1022616
GCAM,Paris_plus,USA,Land Cover|Pasture,million Ha/yr,233.9465989,246.9714205,244.4536176,238.9452397,233.2201121,229.6908876,228.2373718,227.4178777,226.8209602,226.3770221,225.876143
GCAM,Paris_plus,USA,Price|Carbon,US$2005/tCO2,0,0,0,12.04529236,69.58135636,90.78530727,121.4728691,157.5138273,195.8566255,235.6028836,270.3382364
GCAM,Paris_plus,USA,Temperature|Global Mean,degrees C,0.771346,0.853134,1.05007,1.27023,1.518,1.73103,1.89871,2.0196,2.1035,2.15877,2.19793
GCAM,Paris_plus,World,GDP|MER,billion US$2005/yr,41331.97787,45048.68936,59131.5401,76561.86732,97914.6915,124456.622,156599.1763,196636.2262,245966.1671,304019.0522,368212.922
GCAM,Paris_plus,World,Population,million,6464.106,6911.034,7620.443,8203.469,8639.482,8936.913,9133.007,9194.032,9135.44,8981.215,8788.471
GCAM,Paris_plus,World,Primary Energy|Biomass|w/ CCS,EJ/yr,0,0,1.665337119,31.3611232,73.90436027,116.6320351,146.1983512,181.7390289,219.1143768,252.3199151,285.4545731
GCAM,Paris_plus,World,Primary Energy|Biomass|w/o CCS,EJ/yr,46.31201927,51.53009875,64.19657941,77.54480929,92.59444063,91.33405573,83.38330433,65.25097711,45.93909517,30.98396948,21.48709923
GCAM,Paris_plus,World,Primary Energy|Coal|w/ CCS,EJ/yr,0,0,0.152496977,5.039009298,14.66534647,30.2941347,45.00871866,56.60429144,69.26146386,78.86576773,85.71819915
GCAM,Paris_plus,World,Primary Energy|Coal|w/o CCS,EJ/yr,124.3625181,143.2600584,172.6365463,184.4736884,150.8021501,111.6628882,73.77567545,46.32004106,26.45252854,15.10911077,10.14200835
GCAM,Paris_plus,World,Primary Energy|Gas|w/ CCS,EJ/yr,0,0,0.264105502,6.183008497,20.45251498,37.40585615,54.72924822,69.19890867,78.22607212,82.52671197,88.62625907
GCAM,Paris_plus,World,Primary Energy|Gas|w/o CCS,EJ/yr,98.8038151,113.8450926,136.1150115,165.6454635,183.980616,210.1436958,206.9574948,198.0197253,195.2769469,194.888765,211.6968959
GCAM,Paris_plus,World,Primary Energy|Geothermal,EJ/yr,0.209522714,0.245125839,1.004825991,2.03726948,2.956553854,3.414825751,3.668848088,3.78662976,3.891029058,3.935065507,3.941361632
GCAM,Paris_plus,World,Primary Energy|Hydro,EJ/yr,10.5597779,12.3909307,13.0198439,13.6647437,14.6095264,15.8542282,17.0989167,18.3436002,19.5883008,20.8329875,21.4553438
GCAM,Paris_plus,World,Primary Energy|Nuclear,EJ/yr,9.96453326,9.92242335,11.89405794,15.75780175,23.72192122,34.84084684,47.88794528,59.95073062,69.23757525,76.42885106,78.9108644
GCAM,Paris_plus,World,Primary Energy|Oil|w/ CCS,EJ/yr,0,0,0,3.093901967,9.004441418,13.94841853,18.36589131,21.73708619,22.48046679,20.5666738,15.61305045
GCAM,Paris_plus,World,Primary Energy|Oil|w/o CCS,EJ/yr,170.4587693,176.0788293,203.5165736,202.919142,178.8883081,156.1860571,157.8597555,170.7626174,183.4097348,191.9700213,175.7470754
GCAM,Paris_plus,World,Primary Energy|Solar,EJ/yr,0.016347522,0.120506105,0.52928835,1.825986364,5.960063126,13.00655206,23.67521346,35.52041235,46.87214895,56.88816758,66.72956005
GCAM,Paris_plus,World,Primary Energy|Wind,EJ/yr,0.374324624,1.230194595,2.565044858,6.080884594,12.72574071,23.17769773,35.2590695,45.00244521,53.17192511,61.03354462,69.77041492
GCAM,Paris_plus,World,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,0,0,0,0.07104291,0.317621472,0.795931602,1.573711366,2.625206394,3.90860515,5.379319882,6.830495874
GCAM,Paris_plus,World,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,0.513290954,0.789255115,1.133631152,1.439704138,1.730156278,1.469060302,1.137024423,0.818326624,0.499501715,0.255963788,0.095531769
GCAM,Paris_plus,World,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,0,0,0,0.242286726,1.069834605,2.832061839,5.19565108,7.641637722,10.24596636,12.68597102,14.50115653
GCAM,Paris_plus,World,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,26.94555507,31.86571497,39.89193311,43.31372394,39.2986409,31.39631757,20.6897833,11.60812765,4.749921041,1.384770221,0.384477578
GCAM,Paris_plus,World,Secondary Energy|Electricity|Gas|w/ CCS,EJ/yr,0,0,0,2.815122119,10.38803806,19.87847324,30.33284589,39.55020009,45.85263758,49.37853552,53.91819212
GCAM,Paris_plus,World,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,14.47493939,18.35931139,23.81316385,25.84505855,23.93729616,21.68055817,16.00229954,11.18383587,8.118366161,5.601330736,3.553796133
GCAM,Paris_plus,World,Secondary Energy|Electricity|Geothermal,EJ/yr,0.209522714,0.245125839,1.004825991,2.03726948,2.956553854,3.414825751,3.668848088,3.78662976,3.891029058,3.935065507,3.941361632
GCAM,Paris_plus,World,Secondary Energy|Electricity|Hydro,EJ/yr,10.5597779,12.3909307,13.0198439,13.6647437,14.6095264,15.8542282,17.0989167,18.3436002,19.5883008,20.8329875,21.4553438
GCAM,Paris_plus,World,Secondary Energy|Electricity|Nuclear,EJ/yr,9.96453326,9.92242335,11.89405794,15.75780175,23.72192122,34.84084684,47.88794528,59.95073062,69.23757525,76.42885106,78.9108644
GCAM,Paris_plus,World,Secondary Energy|Electricity|Oil|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris_plus,World,Secondary Energy|Electricity|Oil|w/o CCS,EJ/yr,4.006045381,3.465584829,4.388995839,4.321763748,3.095602498,2.185086065,1.02498318,0.305816483,0.108901556,0.046500925,0.015893704
GCAM,Paris_plus,World,Secondary Energy|Electricity|Solar,EJ/yr,0.016347522,0.120506105,0.529288406,1.825986384,5.960063126,13.00655206,23.67521346,35.52041235,46.87214895,56.88816758,66.72956005
GCAM,Paris_plus,World,Secondary Energy|Electricity|Wind,EJ/yr,0.374324624,1.230194595,2.565044858,6.080884594,12.72574071,23.17769773,35.2590695,45.00244521,53.17192511,61.03354462,69.77041492
GCAM,Paris_plus,World,Final Energy|Electricity,EJ/yr,55.61404373,65.71526841,84.05014743,103.8395117,129.2923803,163.4380409,200.7621921,238.0921657,271.8975069,302.2747191,328.4272147
GCAM,Paris_plus,World,Final Energy|Industry,EJ/yr,157.419292,174.6289849,210.6121974,240.0274217,243.9706169,252.960482,262.7907296,273.8368594,284.1914396,292.2857896,294.8777027
GCAM,Paris_plus,World,Final Energy|Residential and Commercial,EJ/yr,110.6711898,119.1471266,134.0618981,151.2343754,165.4470813,181.5507458,197.1468351,211.8049119,224.361351,232.4024578,234.6925069
GCAM,Paris_plus,World,Final Energy|Transportation,EJ/yr,89.94786405,98.44801883,115.2614897,133.1274357,149.5219307,169.841721,193.7489274,221.6183162,252.3687435,283.2498529,308.2534525
GCAM,Paris_plus,World,Final Energy|Transportation|Electricity,EJ/yr,0.796726248,0.881554697,1.207815935,1.64219517,2.189521227,2.954685372,3.991626743,5.366802095,7.19863852,9.587658606,12.39626426
GCAM,Paris_plus,World,Final Energy|Transportation|Freight,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris_plus,World,Final Energy|Transportation|Gases,EJ/yr,0.38826254,0.991830688,3.01628243,6.942894655,12.71957277,21.3894183,30.13221876,39.94734942,51.13517034,63.46057787,77.31276033
GCAM,Paris_plus,World,Final Energy|Transportation|Hydrogen,EJ/yr,0,0,0.040940405,0.275950848,0.63593047,1.141914909,1.860213416,2.815322752,3.993472707,5.36979339,6.853921405
GCAM,Paris_plus,World,Final Energy|Transportation|Liquids,EJ/yr,88.58485862,96.4342456,110.9964509,124.266395,133.9769063,144.3557024,157.7648685,173.488842,190.0414619,204.831823,211.6905065
GCAM,Paris_plus,World,Final Energy|Transportation|Passenger,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris_plus,World,Emissions|CO2,Mt CO2/yr,31889.09899,36595.38074,37380.32204,38469.85885,33993.49315,27123.36,20379.88438,15771.48031,12246.05226,9282.495545,7380.222673
