# ./data/final-template//L101_FinalTemplate.csv,,,,,,,,,,,,,,,
# Written by L101_compile_template.R,,,,,,,,,,,,,,,
# Mon Sep 12 09:45:08 2016,,,,,,,,,,,,,,,
"# "" GCAM Data for Import into the IIASA Database """,,,,,,,,,,,,,,,
"# "" Various """,,,,,,,,,,,,,,,
model,scenario,region,Variable,Unit,X2005,X2010,X2020,X2030,X2040,X2050,X2060,X2070,X2080,X2090,X2100
GCAM,Paris_plus,Africa_Eastern,Final Energy|Solids|Biomass,EJ/yr,2.84878545,3.55550948,4.3166556,4.9395819,5.4493213,5.3714634,5.1949292,4.6907356,3.9615454,3.1189511,2.28909455
GCAM,Paris_plus,Africa_Eastern,Final Energy|Solids|Biomass|Traditional,EJ/yr,2.018893,2.596709,2.676393,2.740528,2.790515,2.684089,2.37025,1.841411,1.36552,0.998075,0.768302
GCAM,Paris_plus,Africa_Eastern,Final Energy|Solids|Coal,EJ/yr,0.00414163,0.005982749,0.014092699,0.01358162,0.00534557,0.00724031,0.00882689,0.00913017,0.00864581,0.00783919,0.00821888
GCAM,Paris_plus,Africa_Eastern,Final Energy|Transportation,EJ/yr,0.294352836,0.413649094,0.645080747,0.83492196,1.039331848,1.386531495,1.950967973,2.763588958,3.822188879,5.086211568,6.396929047
GCAM,Paris_plus,Africa_Eastern,Final Energy|Transportation|Electricity,EJ/yr,1.76E-05,1.78E-05,0.000196831,0.000511452,0.001174001,0.002078827,0.003869905,0.007189752,0.01414752,0.029225438,0.056218971
GCAM,Paris_plus,Africa_Eastern,Final Energy|Transportation|Freight,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris_plus,Africa_Eastern,Final Energy|Transportation|Gases,EJ/yr,0,0,0.014026908,0.043528068,0.095983198,0.188149993,0.321037552,0.508921455,0.754783246,1.062098531,1.465571637
GCAM,Paris_plus,Africa_Eastern,Final Energy|Transportation|Hydrogen,EJ/yr,0,0,2.95E-05,0.000234486,0.000759816,0.002065073,0.005569268,0.013232312,0.028091678,0.05324284,0.09056887
GCAM,Paris_plus,Africa_Eastern,Final Energy|Transportation|Liquids,EJ/yr,0.294335236,0.413631294,0.630827508,0.790647954,0.941414833,1.194237602,1.620491248,2.234245439,3.025166435,3.941644759,4.784569569
GCAM,Paris_plus,Africa_Eastern,Final Energy|Transportation|Passenger,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris_plus,Africa_Eastern,Secondary Energy|Solids,EJ/yr,0.83403463,0.96478375,1.6543527,2.2126316,2.66415554,2.69461035,2.83350689,2.85845017,2.60466578,2.12871922,1.52900892
GCAM,Paris_plus,Africa_Eastern,Emissions|CO2,Mt CO2/yr,355.2712649,223.2126823,46.87997505,98.54750349,194.6544989,179.7502041,85.37323189,79.55037299,70.34480853,61.50603246,57.9503704
GCAM,Paris_plus,Africa_Eastern,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,0,3.372404127,13.69393682,34.37996908,67.64102264,111.4655637,157.1830744,200.9089075,234.0442427
GCAM,Paris_plus,Africa_Eastern,Emissions|CO2|Carbon Capture and Storage|Biomass,Mt CO2/yr,0,0,0,0.232894237,3.766104613,12.66275824,29.28219862,54.78127827,85.35630363,117.5928534,146.4032277
GCAM,Paris_plus,Africa_Eastern,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,41.43938725,57.38729344,116.6627324,149.0917186,128.6092853,114.3058315,105.6309097,97.98124645,87.96695027,75.63935346,62.79582671
GCAM,Paris_plus,Africa_Eastern,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,33.64085157,46.74043998,80.79410848,105.1331465,117.4711592,159.8723425,220.4109597,296.3406588,381.0984205,467.3783529,535.7229604
GCAM,Paris_plus,Africa_Eastern,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,7.670144295,11.62041036,24.232471,31.89224825,30.46558604,45.36484759,63.52935717,80.94589657,93.08058646,96.82490022,87.52327782
GCAM,Paris_plus,Africa_Eastern,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,4.817811339,5.393744239,10.49590223,14.15385033,14.3559476,18.89450936,23.72962684,28.38440816,31.42089408,32.14596053,28.19073568
GCAM,Paris_plus,Africa_Eastern,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,21.15289594,29.72628538,46.06573525,59.08704795,72.64962555,95.6129856,133.1519757,187.0103541,256.5969399,338.4074922,420.0089469
GCAM,Paris_plus,Africa_Eastern,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,7.798535675,10.64685346,35.86906391,43.95875541,11.13812614,-45.56618102,-114.77983,-198.3592657,-293.1309568,-391.738999,-472.9270229
GCAM,Paris_plus,Africa_Eastern,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,6.410896309,8.299084592,25.92383295,29.94402519,22.60657653,12.79531822,-8.710697802,-36.15848743,-66.92267498,-99.1312128,-128.359835
GCAM,Paris_plus,Africa_Eastern,Emissions|CO2|Land Use,Mt CO2/yr,313.8318776,165.8253888,-69.78275733,-50.54421511,66.04521356,65.44437262,-20.25767777,-18.43087346,-17.62214174,-14.133321,-4.845456312
GCAM,Paris_plus,Africa_Eastern,Emissions|BC,Mt BC/yr,0.349570281,0.388386528,0.402286958,0.408041279,0.403758795,0.390798406,0.372411692,0.343868998,0.317030717,0.293226408,0.269218702
GCAM,Paris_plus,Africa_Eastern,Emissions|CH4,Mt CH4/yr,9.994626156,10.16462749,12.27163924,13.65190928,14.78615818,15.68443206,16.04791696,16.09544429,15.92296223,15.5755984,14.98664673
GCAM,Paris_plus,Africa_Eastern,Emissions|CO,Mt CO/yr,54.61211077,35.3288813,35.71604632,36.52910709,35.84633496,33.85239651,31.37848008,28.10892881,25.32858522,23.24730863,21.74382739
GCAM,Paris_plus,Africa_Eastern,Emissions|F-Gases,Mt CO2-equiv/yr,0.090664016,0.130392404,3.55859261,5.983187773,7.403535965,10.68582488,16.47992246,25.4792226,37.76230258,52.99764787,70.69693358
GCAM,Paris_plus,Africa_Eastern,Emissions|N2O,kt N2O/yr,208.8886923,138.7052487,214.5233083,121.5443317,116.5782624,131.7323841,153.876418,179.5507689,203.3642874,221.4150227,230.6286941
GCAM,Paris_plus,Africa_Eastern,Emissions|NOx,Mt NO2/yr,1.920807642,1.192214044,1.531055419,1.640534345,1.636173129,1.696521055,1.759234681,1.826969035,1.857201217,1.829050178,1.725824214
GCAM,Paris_plus,Africa_Eastern,Emissions|OC,Mt OC/yr,2.028112066,2.16926471,2.195768409,2.194629105,2.164371286,2.059422019,1.93041177,1.761600244,1.615078104,1.502319889,1.416262751
GCAM,Paris_plus,Africa_Eastern,Emissions|Sulfur,Mt SO2/yr,0.530317505,0.51644417,0.833447634,0.926098046,0.87214533,0.917544563,0.9358482,0.960285052,0.944643868,0.879886948,0.762278414
GCAM,Paris_plus,Africa_Eastern,Land Cover,million Ha/yr,575.8975825,575.8973452,575.8973293,575.8972573,575.8973111,575.8973098,575.8972761,575.8973126,575.8973521,575.8972618,575.8973235
GCAM,Paris_plus,Africa_Eastern,Land Cover|Cropland,million Ha/yr,53.6520712,56.10099471,57.84649766,64.86598505,72.5572005,79.73388805,81.75221068,82.97459388,84.22969763,85.55697977,88.27682402
